measure,location,sex,age,cause,metric,year,val,upper,lower
DALYs (Disability-Adjusted Life Years),Andorra,Both,All Ages,Diabetes mellitus,Rate,2019,722.8689026668479,958.461448645105,538.1890306939027
DALYs (Disability-Adjusted Life Years),Ireland,Both,All Ages,Diabetes mellitus,Number,2019,31304.335422174234,41048.94033697393,23139.69353123045
DALYs (Disability-Adjusted Life Years),Ireland,Both,All Ages,Diabetes mellitus,Percent,2019,0.02630134798473294,0.031571211896229294,0.021896996520645425
DALYs (Disability-Adjusted Life Years),Ireland,Both,All Ages,Diabetes mellitus,Rate,2019,637.5164363719243,835.9664502551424,471.24255346174937
DALYs (Disability-Adjusted Life Years),United Arab Emirates,Both,All Ages,Diabetes mellitus,Number,2019,95343.14580828018,122313.47953801109,73088.44608456873
DALYs (Disability-Adjusted Life Years),United Arab Emirates,Both,All Ages,Diabetes mellitus,Percent,2019,0.04451463667326537,0.0521176756699242,0.037412072721579606
DALYs (Disability-Adjusted Life Years),United Arab Emirates,Both,All Ages,Diabetes mellitus,Rate,2019,1031.6619734609735,1323.4948837832876,790.8546533216407
DALYs (Disability-Adjusted Life Years),Switzerland,Both,All Ages,Diabetes mellitus,Number,2019,71451.11138345447,94051.65151969632,53001.44086854091
DALYs (Disability-Adjusted Life Years),Switzerland,Both,All Ages,Diabetes mellitus,Percent,2019,0.03172794371126914,0.03815877557342369,0.026854760069879052
DALYs (Disability-Adjusted Life Years),Switzerland,Both,All Ages,Diabetes mellitus,Rate,2019,814.2387678421179,1071.7887988604057,603.9909956761138
DALYs (Disability-Adjusted Life Years),Syrian Arab Republic,Both,All Ages,Diabetes mellitus,Number,2019,119787.1638588642,154335.67763064656,90830.60425759738
DALYs (Disability-Adjusted Life Years),Syrian Arab Republic,Both,All Ages,Diabetes mellitus,Percent,2019,0.030479438459387883,0.036626954316362266,0.025941551360116888
DALYs (Disability-Adjusted Life Years),Syrian Arab Republic,Both,All Ages,Diabetes mellitus,Rate,2019,826.6173759046576,1065.0269089084177,626.7963388106675
DALYs (Disability-Adjusted Life Years),Austria,Both,All Ages,Diabetes mellitus,Number,2019,89034.84016646833,112053.43989775529,70036.01843064866
DALYs (Disability-Adjusted Life Years),Austria,Both,All Ages,Diabetes mellitus,Percent,2019,0.03508834524200511,0.040832789422083425,0.030366816338247383
DALYs (Disability-Adjusted Life Years),Austria,Both,All Ages,Diabetes mellitus,Rate,2019,998.575458713191,1256.7419106619896,785.4930620425773
DALYs (Disability-Adjusted Life Years),Saint Kitts and Nevis,Both,All Ages,Diabetes mellitus,Number,2019,1348.7408347244532,1606.7947303486162,1097.302492690933
DALYs (Disability-Adjusted Life Years),Saint Kitts and Nevis,Both,All Ages,Diabetes mellitus,Percent,2019,0.06625828357210857,0.07464229815563846,0.05837227254034987
DALYs (Disability-Adjusted Life Years),Saint Kitts and Nevis,Both,All Ages,Diabetes mellitus,Rate,2019,2266.4802859113033,2700.124802394169,1843.9528212797297
DALYs (Disability-Adjusted Life Years),Somalia,Both,All Ages,Diabetes mellitus,Number,2019,109778.87833696263,138476.51715810475,86291.75540422523
DALYs (Disability-Adjusted Life Years),Somalia,Both,All Ages,Diabetes mellitus,Percent,2019,0.008426768061740092,0.009671590200404838,0.007257139924371877
DALYs (Disability-Adjusted Life Years),Somalia,Both,All Ages,Diabetes mellitus,Rate,2019,539.6366034371091,680.7046902558803,424.1816868271188
DALYs (Disability-Adjusted Life Years),Gabon,Both,All Ages,Diabetes mellitus,Number,2019,22134.309869556328,27197.41571600932,17679.20563955641
DALYs (Disability-Adjusted Life Years),Gabon,Both,All Ages,Diabetes mellitus,Percent,2019,0.03552029014073856,0.04103915029020274,0.03008396516002905
DALYs (Disability-Adjusted Life Years),Gabon,Both,All Ages,Diabetes mellitus,Rate,2019,1264.7902143886463,1554.1042597212925,1010.2183633848124
DALYs (Disability-Adjusted Life Years),Armenia,Both,All Ages,Diabetes mellitus,Number,2019,46840.847245962716,56092.548828593805,38564.2941673476
DALYs (Disability-Adjusted Life Years),Armenia,Both,All Ages,Diabetes mellitus,Percent,2019,0.050747750853068825,0.055868365448876356,0.046138699463949724
DALYs (Disability-Adjusted Life Years),Armenia,Both,All Ages,Diabetes mellitus,Rate,2019,1551.188721922528,1857.5694984744966,1277.101113632149
DALYs (Disability-Adjusted Life Years),Israel,Both,All Ages,Diabetes mellitus,Number,2019,80433.73625180956,97789.66092951244,65888.01749413923
DALYs (Disability-Adjusted Life Years),Israel,Both,All Ages,Diabetes mellitus,Percent,2019,0.043844506368411855,0.04904475697341082,0.039091091393779184
DALYs (Disability-Adjusted Life Years),Israel,Both,All Ages,Diabetes mellitus,Rate,2019,863.9885916922412,1050.4193310633439,707.7440150975754
DALYs (Disability-Adjusted Life Years),Guam,Both,All Ages,Diabetes mellitus,Rate,2019,1362.1562765926544,1697.4823989480203,1089.6633507679355
DALYs (Disability-Adjusted Life Years),Angola,Both,All Ages,Diabetes mellitus,Number,2019,181642.34940871413,221818.14140708285,147136.74023624402
DALYs (Disability-Adjusted Life Years),Angola,Both,All Ages,Diabetes mellitus,Percent,2019,0.014434963041599122,0.01638477459125645,0.012594632522379134
DALYs (Disability-Adjusted Life Years),Angola,Both,All Ages,Diabetes mellitus,Rate,2019,602.6916421510791,735.9954346479183,488.2015889048217
DALYs (Disability-Adjusted Life Years),Yemen,Both,All Ages,Diabetes mellitus,Number,2019,110788.49589269941,143682.04201457952,83503.84959419238
DALYs (Disability-Adjusted Life Years),Yemen,Both,All Ages,Diabetes mellitus,Percent,2019,0.009524689145702632,0.011703362948719343,0.0076351139732189245
DALYs (Disability-Adjusted Life Years),Yemen,Both,All Ages,Diabetes mellitus,Rate,2019,351.67717508773535,456.0915304370911,265.06721386197523
DALYs (Disability-Adjusted Life Years),Haiti,Both,All Ages,Diabetes mellitus,Number,2019,184519.19642852372,239114.43545496094,139897.07886393188
DALYs (Disability-Adjusted Life Years),Haiti,Both,All Ages,Diabetes mellitus,Percent,2019,0.03127979258279757,0.03852788488934041,0.025569131998417847
DALYs (Disability-Adjusted Life Years),Haiti,Both,All Ages,Diabetes mellitus,Rate,2019,1487.8062232236673,1928.0159030516438,1128.0113320090002
DALYs (Disability-Adjusted Life Years),Democratic Republic of the Congo,Both,All Ages,Diabetes mellitus,Number,2019,526809.2094759975,649541.9536214967,429983.45593888033
DALYs (Disability-Adjusted Life Years),Democratic Republic of the Congo,Both,All Ages,Diabetes mellitus,Percent,2019,0.014044150379292415,0.016199773542870388,0.01209317614316506
DALYs (Disability-Adjusted Life Years),Democratic Republic of the Congo,Both,All Ages,Diabetes mellitus,Rate,2019,600.8971630369844,740.8904593617226,490.4542938486414
DALYs (Disability-Adjusted Life Years),Bahamas,Both,All Ages,Diabetes mellitus,Number,2019,6689.22844395091,8259.81312825225,5379.974144228604
DALYs (Disability-Adjusted Life Years),Bahamas,Both,All Ages,Diabetes mellitus,Percent,2019,0.0548975586420633,0.061608494093044475,0.04928699661990684
DALYs (Disability-Adjusted Life Years),Bahamas,Both,All Ages,Diabetes mellitus,Rate,2019,1774.6122697936212,2191.2789862714444,1427.2749402293507
DALYs (Disability-Adjusted Life Years),Eswatini,Both,All Ages,Diabetes mellitus,Number,2019,20446.176367067477,26485.86904875421,15280.172549745748
DALYs (Disability-Adjusted Life Years),Eswatini,Both,All Ages,Diabetes mellitus,Percent,2019,0.032033610409977896,0.037446366551416296,0.02599487711618038
DALYs (Disability-Adjusted Life Years),Eswatini,Both,All Ages,Diabetes mellitus,Rate,2019,1790.2129357613653,2319.0323968022194,1337.8913527949762
DALYs (Disability-Adjusted Life Years),San Marino,Both,All Ages,Diabetes mellitus,Number,2019,267.1926757067009,352.21516650021607,198.7769342543853
DALYs (Disability-Adjusted Life Years),San Marino,Both,All Ages,Diabetes mellitus,Percent,2019,0.02930309508732592,0.03656786520951213,0.02367779065521873
DALYs (Disability-Adjusted Life Years),San Marino,Both,All Ages,Diabetes mellitus,Rate,2019,807.2343845797825,1064.1017476151455,600.5388275224728
DALYs (Disability-Adjusted Life Years),Afghanistan,Both,All Ages,Diabetes mellitus,Number,2019,252877.86388187314,338076.34998593037,182906.66406576146
DALYs (Disability-Adjusted Life Years),Afghanistan,Both,All Ages,Diabetes mellitus,Percent,2019,0.014771939800942373,0.01899129909707563,0.010814472633684756
DALYs (Disability-Adjusted Life Years),Afghanistan,Both,All Ages,Diabetes mellitus,Rate,2019,660.6429990433668,883.2239023684268,477.8433558338992
DALYs (Disability-Adjusted Life Years),Costa Rica,Both,All Ages,Diabetes mellitus,Number,2019,46888.41576022951,61488.770890061496,34946.11955200713
DALYs (Disability-Adjusted Life Years),Costa Rica,Both,All Ages,Diabetes mellitus,Percent,2019,0.042973730168820584,0.052287051785426995,0.03517796771449691
DALYs (Disability-Adjusted Life Years),Costa Rica,Both,All Ages,Diabetes mellitus,Rate,2019,994.0844282380817,1303.6275306438279,740.8950102225971
DALYs (Disability-Adjusted Life Years),Antigua and Barbuda,Both,All Ages,Diabetes mellitus,Number,2019,2060.1506306473875,2431.8255453613733,1712.1457149536907
DALYs (Disability-Adjusted Life Years),Antigua and Barbuda,Both,All Ages,Diabetes mellitus,Percent,2019,0.08496400943851525,0.0934775272750142,0.07771587601493715
DALYs (Disability-Adjusted Life Years),Antigua and Barbuda,Both,All Ages,Diabetes mellitus,Rate,2019,2328.1340136447766,2748.156218861993,1934.8607893041487
DALYs (Disability-Adjusted Life Years),Italy,Both,All Ages,Diabetes mellitus,Number,2019,822940.988160299,1016539.8046517526,655937.4229638228
DALYs (Disability-Adjusted Life Years),Italy,Both,All Ages,Diabetes mellitus,Percent,2019,0.04541076643255947,0.05097801132366741,0.04017582197910177
DALYs (Disability-Adjusted Life Years),Italy,Both,All Ages,Diabetes mellitus,Rate,2019,1364.4465857122925,1685.4358765121451,1087.5525585433284
DALYs (Disability-Adjusted Life Years),Rwanda,Both,All Ages,Diabetes mellitus,Number,2019,70228.6317122989,88407.9641082392,55599.86179304876
DALYs (Disability-Adjusted Life Years),Rwanda,Both,All Ages,Diabetes mellitus,Percent,2019,0.016364646148359523,0.019720093420956514,0.0136074466011239
DALYs (Disability-Adjusted Life Years),Rwanda,Both,All Ages,Diabetes mellitus,Rate,2019,553.4992310026223,696.7776383410337,438.2041910253416
DALYs (Disability-Adjusted Life Years),Seychelles,Both,All Ages,Diabetes mellitus,Number,2019,1583.7979928620693,1995.9168497450266,1228.796720366541
DALYs (Disability-Adjusted Life Years),Seychelles,Both,All Ages,Diabetes mellitus,Percent,2019,0.049562362895324175,0.05821256586629316,0.04178645777368422
DALYs (Disability-Adjusted Life Years),Seychelles,Both,All Ages,Diabetes mellitus,Rate,2019,1550.5344323139257,1953.9978037052135,1202.9890388986498
DALYs (Disability-Adjusted Life Years),El Salvador,Both,All Ages,Diabetes mellitus,Number,2019,91453.35231429132,112611.98028493465,72167.449049689
DALYs (Disability-Adjusted Life Years),El Salvador,Both,All Ages,Diabetes mellitus,Percent,2019,0.052043998706170144,0.05772135026831118,0.04695584325922851
DALYs (Disability-Adjusted Life Years),El Salvador,Both,All Ages,Diabetes mellitus,Rate,2019,1461.8168800974063,1800.0225198523283,1153.545414626851
DALYs (Disability-Adjusted Life Years),Fiji,Both,All Ages,Diabetes mellitus,Number,2019,55336.51797956029,66494.46896965182,45078.439651435714
DALYs (Disability-Adjusted Life Years),Fiji,Both,All Ages,Diabetes mellitus,Percent,2019,0.1682299633620145,0.17824330570177055,0.15767668456414427
DALYs (Disability-Adjusted Life Years),Fiji,Both,All Ages,Diabetes mellitus,Rate,2019,6072.604847153619,7297.073421265214,4946.887898341267
DALYs (Disability-Adjusted Life Years),United Republic of Tanzania,Both,All Ages,Diabetes mellitus,Number,2019,307604.7601395191,369307.33112882025,257506.90511631564
DALYs (Disability-Adjusted Life Years),United Republic of Tanzania,Both,All Ages,Diabetes mellitus,Percent,2019,0.013225365972589246,0.015349209583326138,0.01126449784415103
DALYs (Disability-Adjusted Life Years),United Republic of Tanzania,Both,All Ages,Diabetes mellitus,Rate,2019,542.1674603766926,650.9210641792114,453.86769929389794
DALYs (Disability-Adjusted Life Years),Guatemala,Both,All Ages,Diabetes mellitus,Number,2019,269328.9138870426,324754.92829454655,217344.7791794953
DALYs (Disability-Adjusted Life Years),Guatemala,Both,All Ages,Diabetes mellitus,Percent,2019,0.05274191263141525,0.057303327533145085,0.048707507650879237
DALYs (Disability-Adjusted Life Years),Guatemala,Both,All Ages,Diabetes mellitus,Rate,2019,1515.0848913223215,1826.8788082956846,1222.6529502166536
DALYs (Disability-Adjusted Life Years),Togo,Both,All Ages,Diabetes mellitus,Number,2019,38638.38711252835,48410.451607814764,30406.288154853497
DALYs (Disability-Adjusted Life Years),Togo,Both,All Ages,Diabetes mellitus,Percent,2019,0.011267599469550063,0.013345321328442987,0.00945653912849073
DALYs (Disability-Adjusted Life Years),Togo,Both,All Ages,Diabetes mellitus,Rate,2019,487.7644062300629,611.12528105912,383.8437935910472
DALYs (Disability-Adjusted Life Years),Tunisia,Both,All Ages,Diabetes mellitus,Number,2019,127258.4938584021,165585.57797107272,95847.56820011912
DALYs (Disability-Adjusted Life Years),Tunisia,Both,All Ages,Diabetes mellitus,Percent,2019,0.04430169405332781,0.05365307226570595,0.03643222799555204
DALYs (Disability-Adjusted Life Years),Tunisia,Both,All Ages,Diabetes mellitus,Rate,2019,1099.7480428635847,1430.9647221091893,828.2997255853132
DALYs (Disability-Adjusted Life Years),Cook Islands,Both,All Ages,Diabetes mellitus,Number,2019,820.2245410553447,966.018179616383,694.6783423145671
DALYs (Disability-Adjusted Life Years),Cook Islands,Both,All Ages,Diabetes mellitus,Percent,2019,0.14033447639907012,0.1511584135309848,0.13007113543245039
DALYs (Disability-Adjusted Life Years),Cook Islands,Both,All Ages,Diabetes mellitus,Rate,2019,4560.178986966156,5370.743721037581,3862.183366578418
DALYs (Disability-Adjusted Life Years),United Kingdom,Both,All Ages,Diabetes mellitus,Number,2019,671708.3192662488,882255.1496348666,489398.4795440381
DALYs (Disability-Adjusted Life Years),United Kingdom,Both,All Ages,Diabetes mellitus,Percent,2019,0.033921612615080934,0.040550564192319095,0.027560561570545202
DALYs (Disability-Adjusted Life Years),United Kingdom,Both,All Ages,Diabetes mellitus,Rate,2019,999.2619059380083,1312.4803386547237,728.050023210294
DALYs (Disability-Adjusted Life Years),Jamaica,Both,All Ages,Diabetes mellitus,Number,2019,69695.00106935028,83746.26377635426,57224.197373622585
DALYs (Disability-Adjusted Life Years),Jamaica,Both,All Ages,Diabetes mellitus,Percent,2019,0.09127069854473546,0.09901483582496212,0.08449122100212351
DALYs (Disability-Adjusted Life Years),Jamaica,Both,All Ages,Diabetes mellitus,Rate,2019,2479.583998780357,2979.4948336518146,2035.902173378159
DALYs (Disability-Adjusted Life Years),Central African Republic,Both,All Ages,Diabetes mellitus,Number,2019,45847.70835010175,58689.5101383578,35976.66582977869
DALYs (Disability-Adjusted Life Years),Central African Republic,Both,All Ages,Diabetes mellitus,Percent,2019,0.010414705419464567,0.012154586782719703,0.008955096287484412
DALYs (Disability-Adjusted Life Years),Central African Republic,Both,All Ages,Diabetes mellitus,Rate,2019,865.0734382624073,1107.3778418243005,678.8225437338631
DALYs (Disability-Adjusted Life Years),Barbados,Both,All Ages,Diabetes mellitus,Number,2019,9249.38853927828,10971.522037475317,7709.418613439211
DALYs (Disability-Adjusted Life Years),Barbados,Both,All Ages,Diabetes mellitus,Percent,2019,0.09278806443812457,0.10104333709870748,0.08544404880175258
DALYs (Disability-Adjusted Life Years),Barbados,Both,All Ages,Diabetes mellitus,Rate,2019,3106.21071889658,3684.5526826657842,2589.044522438702
DALYs (Disability-Adjusted Life Years),Burundi,Both,All Ages,Diabetes mellitus,Number,2019,58441.525644312474,71891.27258591447,46795.034165243436
DALYs (Disability-Adjusted Life Years),Burundi,Both,All Ages,Diabetes mellitus,Percent,2019,0.010264625145883733,0.011691766940775492,0.009083827191911203
DALYs (Disability-Adjusted Life Years),Burundi,Both,All Ages,Diabetes mellitus,Rate,2019,489.6912945266422,602.3889682830396,392.1033991696729
DALYs (Disability-Adjusted Life Years),Tokelau,Both,All Ages,Diabetes mellitus,Number,2019,41.45263415757258,51.79111262560462,32.92735343403096
DALYs (Disability-Adjusted Life Years),Tokelau,Both,All Ages,Diabetes mellitus,Percent,2019,0.09641032091962855,0.10990994002368748,0.08498110021262578
DALYs (Disability-Adjusted Life Years),Tokelau,Both,All Ages,Diabetes mellitus,Rate,2019,2938.2542413684987,3671.0684237560604,2333.9635188637844
DALYs (Disability-Adjusted Life Years),Ethiopia,Both,All Ages,Diabetes mellitus,Number,2019,448533.63587490143,512957.7049088234,386488.6855259692
DALYs (Disability-Adjusted Life Years),Ethiopia,Both,All Ages,Diabetes mellitus,Percent,2019,0.01181195304740808,0.013592847720395027,0.010120977173969837
DALYs (Disability-Adjusted Life Years),Ethiopia,Both,All Ages,Diabetes mellitus,Rate,2019,416.8870570028567,476.7656444521852,359.21972799106135
DALYs (Disability-Adjusted Life Years),Zambia,Both,All Ages,Diabetes mellitus,Number,2019,101435.66318958513,122526.83909879734,83958.09003338164
DALYs (Disability-Adjusted Life Years),Zambia,Both,All Ages,Diabetes mellitus,Percent,2019,0.012689693364635778,0.014521130336840934,0.010826431668998895
DALYs (Disability-Adjusted Life Years),Zambia,Both,All Ages,Diabetes mellitus,Rate,2019,556.1872362462001,671.8333755749533,460.35503281424536
DALYs (Disability-Adjusted Life Years),Greenland,Both,All Ages,Diabetes mellitus,Number,2019,366.518447225408,462.3745655304094,285.53735353338504
DALYs (Disability-Adjusted Life Years),Greenland,Both,All Ages,Diabetes mellitus,Percent,2019,0.018220783228499043,0.021624252571990042,0.015243859621189087
DALYs (Disability-Adjusted Life Years),Greenland,Both,All Ages,Diabetes mellitus,Rate,2019,652.3027550401297,822.9004712837284,508.17852085394964
DALYs (Disability-Adjusted Life Years),Saint Lucia,Both,All Ages,Diabetes mellitus,Number,2019,5084.760779314515,6134.723904634721,4171.630321778427
DALYs (Disability-Adjusted Life Years),Saint Lucia,Both,All Ages,Diabetes mellitus,Percent,2019,0.09239797489899339,0.10294479783387496,0.08298808142250856
DALYs (Disability-Adjusted Life Years),Saint Lucia,Both,All Ages,Diabetes mellitus,Rate,2019,2911.8048513233207,3513.0696609590973,2388.8977153649826
DALYs (Disability-Adjusted Life Years),Mali,Both,All Ages,Diabetes mellitus,Number,2019,104886.92347102612,128822.52197748904,85208.64166783694
DALYs (Disability-Adjusted Life Years),Mali,Both,All Ages,Diabetes mellitus,Percent,2019,0.007075083092437549,0.008070275396037425,0.006075637405832658
DALYs (Disability-Adjusted Life Years),Mali,Both,All Ages,Diabetes mellitus,Rate,2019,478.5540388010768,587.7619072114123,388.77048026068957
DALYs (Disability-Adjusted Life Years),Comoros,Both,All Ages,Diabetes mellitus,Number,2019,5275.056487642025,6441.1973610483055,4323.052477226014
DALYs (Disability-Adjusted Life Years),Comoros,Both,All Ages,Diabetes mellitus,Percent,2019,0.020362099094060036,0.02331073992946347,0.017333732920332107
DALYs (Disability-Adjusted Life Years),Comoros,Both,All Ages,Diabetes mellitus,Rate,2019,738.4403421957514,901.6851278438224,605.1719745734803
DALYs (Disability-Adjusted Life Years),Uganda,Both,All Ages,Diabetes mellitus,Number,2019,202918.04141422105,252365.81190927944,163193.13001977355
DALYs (Disability-Adjusted Life Years),Uganda,Both,All Ages,Diabetes mellitus,Percent,2019,0.011899404118951124,0.014325230839102815,0.009792030104978122
DALYs (Disability-Adjusted Life Years),Uganda,Both,All Ages,Diabetes mellitus,Rate,2019,493.50345558698,613.762085328874,396.89114398858624
DALYs (Disability-Adjusted Life Years),Guinea-Bissau,Both,All Ages,Diabetes mellitus,Number,2019,12367.791257639905,15356.057937759717,9856.152948259036
DALYs (Disability-Adjusted Life Years),Guinea-Bissau,Both,All Ages,Diabetes mellitus,Percent,2019,0.01297789269459515,0.015127078698524215,0.01109899198078186
DALYs (Disability-Adjusted Life Years),Guinea-Bissau,Both,All Ages,Diabetes mellitus,Rate,2019,650.5284518865561,807.7070827954235,518.4198039425492
DALYs (Disability-Adjusted Life Years),Zimbabwe,Both,All Ages,Diabetes mellitus,Number,2019,132725.79779660658,161043.72182688946,106887.23837378394
DALYs (Disability-Adjusted Life Years),Zimbabwe,Both,All Ages,Diabetes mellitus,Percent,2019,0.01843642544298569,0.021076943194777327,0.015805187463745977
DALYs (Disability-Adjusted Life Years),Zimbabwe,Both,All Ages,Diabetes mellitus,Rate,2019,884.1989601384611,1072.8486378689845,712.0664301223599
DALYs (Disability-Adjusted Life Years),Kenya,Both,All Ages,Diabetes mellitus,Number,2019,240447.8995966653,282857.19152290217,203710.12008890678
DALYs (Disability-Adjusted Life Years),Kenya,Both,All Ages,Diabetes mellitus,Percent,2019,0.013600258455523756,0.015364524797658027,0.011850380537973838
DALYs (Disability-Adjusted Life Years),Kenya,Both,All Ages,Diabetes mellitus,Rate,2019,478.7156377185784,563.1496929285302,405.5731832620326
DALYs (Disability-Adjusted Life Years),Honduras,Both,All Ages,Diabetes mellitus,Number,2019,79849.39528768533,101870.34390588845,61338.65086430708
DALYs (Disability-Adjusted Life Years),Honduras,Both,All Ages,Diabetes mellitus,Percent,2019,0.031224794484179027,0.03812204118964673,0.02552210303702129
DALYs (Disability-Adjusted Life Years),Honduras,Both,All Ages,Diabetes mellitus,Rate,2019,813.5946185867269,1037.9685819385566,624.9865271336228
DALYs (Disability-Adjusted Life Years),Mauritania,Both,All Ages,Diabetes mellitus,Number,2019,19620.964484310076,24332.038281287467,15177.008609703009
DALYs (Disability-Adjusted Life Years),Mauritania,Both,All Ages,Diabetes mellitus,Percent,2019,0.015849293981440336,0.018589783558176393,0.01287645748409683
DALYs (Disability-Adjusted Life Years),Mauritania,Both,All Ages,Diabetes mellitus,Rate,2019,488.7799679861778,606.1380367757357,378.0761026456457
DALYs (Disability-Adjusted Life Years),Botswana,Both,All Ages,Diabetes mellitus,Number,2019,34262.994351497924,43583.20353245413,25976.62928964427
DALYs (Disability-Adjusted Life Years),Botswana,Both,All Ages,Diabetes mellitus,Percent,2019,0.030450080153697073,0.03568751732937187,0.025751217050322617
DALYs (Disability-Adjusted Life Years),Botswana,Both,All Ages,Diabetes mellitus,Rate,2019,1465.031096867763,1863.5484050555772,1110.7193174863603
DALYs (Disability-Adjusted Life Years),Djibouti,Both,All Ages,Diabetes mellitus,Number,2019,8179.000516448463,10510.83651971783,6190.466700003356
DALYs (Disability-Adjusted Life Years),Djibouti,Both,All Ages,Diabetes mellitus,Percent,2019,0.017522239134725275,0.020523102623260268,0.015032593434794848
DALYs (Disability-Adjusted Life Years),Djibouti,Both,All Ages,Diabetes mellitus,Rate,2019,679.9985647148518,873.8664012781038,514.672723452186
DALYs (Disability-Adjusted Life Years),Puerto Rico,Both,All Ages,Diabetes mellitus,Number,2019,115741.40092048405,141634.65937650105,93079.5342641617
DALYs (Disability-Adjusted Life Years),Puerto Rico,Both,All Ages,Diabetes mellitus,Percent,2019,0.10653899608360218,0.11797462401487037,0.09680115410062701
DALYs (Disability-Adjusted Life Years),Puerto Rico,Both,All Ages,Diabetes mellitus,Rate,2019,3286.771402355016,4022.0763211670123,2643.2300709246565
DALYs (Disability-Adjusted Life Years),Madagascar,Both,All Ages,Diabetes mellitus,Number,2019,122678.55250741143,150183.20941037973,97758.65590592296
DALYs (Disability-Adjusted Life Years),Madagascar,Both,All Ages,Diabetes mellitus,Percent,2019,0.011434642907029564,0.013119312930145472,0.009890102587241897
DALYs (Disability-Adjusted Life Years),Madagascar,Both,All Ages,Diabetes mellitus,Rate,2019,459.63646063725986,562.6874250603918,366.2697486958012
DALYs (Disability-Adjusted Life Years),Malawi,Both,All Ages,Diabetes mellitus,Number,2019,99601.25967224374,120468.00953740804,82414.03211041882
DALYs (Disability-Adjusted Life Years),Malawi,Both,All Ages,Diabetes mellitus,Percent,2019,0.013283712540482965,0.015175955831728823,0.011523666088413879
DALYs (Disability-Adjusted Life Years),Malawi,Both,All Ages,Diabetes mellitus,Rate,2019,540.0714222822694,653.2179358421592,446.87651224851066
DALYs (Disability-Adjusted Life Years),Palestine,Both,All Ages,Diabetes mellitus,Number,2019,46634.987172065965,55241.01598975563,39748.00757245616
DALYs (Disability-Adjusted Life Years),Palestine,Both,All Ages,Diabetes mellitus,Percent,2019,0.04674370192583863,0.052174035616727676,0.04193450311104628
DALYs (Disability-Adjusted Life Years),Palestine,Both,All Ages,Diabetes mellitus,Rate,2019,940.8670968616311,1114.494878066583,801.9213633049275
DALYs (Disability-Adjusted Life Years),Liberia,Both,All Ages,Diabetes mellitus,Number,2019,27041.371291429536,34192.80657781562,20807.5574834282
DALYs (Disability-Adjusted Life Years),Liberia,Both,All Ages,Diabetes mellitus,Percent,2019,0.013700576210176516,0.016388508191879623,0.011040435415983114
DALYs (Disability-Adjusted Life Years),Liberia,Both,All Ages,Diabetes mellitus,Rate,2019,564.5489911894466,713.8511672135402,434.40421196793613
DALYs (Disability-Adjusted Life Years),Saint Vincent and the Grenadines,Both,All Ages,Diabetes mellitus,Number,2019,3689.2053550434503,4330.072575288905,3158.4371236504026
DALYs (Disability-Adjusted Life Years),Saint Vincent and the Grenadines,Both,All Ages,Diabetes mellitus,Percent,2019,0.0954815053764073,0.10333845729046538,0.08863172179646508
DALYs (Disability-Adjusted Life Years),Saint Vincent and the Grenadines,Both,All Ages,Diabetes mellitus,Rate,2019,3260.6380172756426,3827.0570211680033,2791.528030953952
DALYs (Disability-Adjusted Life Years),Eritrea,Both,All Ages,Diabetes mellitus,Number,2019,42520.60691145674,54785.48102789896,32829.58623255833
DALYs (Disability-Adjusted Life Years),Eritrea,Both,All Ages,Diabetes mellitus,Percent,2019,0.01578785559567232,0.018953301394835902,0.01361297966904838
DALYs (Disability-Adjusted Life Years),Eritrea,Both,All Ages,Diabetes mellitus,Rate,2019,633.5755519691508,816.327515137,489.1751254050818
DALYs (Disability-Adjusted Life Years),Lesotho,Both,All Ages,Diabetes mellitus,Number,2019,37991.575117351706,48767.177545777464,28490.48887221348
DALYs (Disability-Adjusted Life Years),Lesotho,Both,All Ages,Diabetes mellitus,Percent,2019,0.023019537780523066,0.027672984803053555,0.019059071077639992
DALYs (Disability-Adjusted Life Years),Lesotho,Both,All Ages,Diabetes mellitus,Rate,2019,1816.3986500326544,2331.586284233736,1362.1463539326467
DALYs (Disability-Adjusted Life Years),Niger,Both,All Ages,Diabetes mellitus,Number,2019,79148.05641726179,98367.63968090655,62821.12252846444
DALYs (Disability-Adjusted Life Years),Niger,Both,All Ages,Diabetes mellitus,Percent,2019,0.005106548183014098,0.005867877534910129,0.004363361986876565
DALYs (Disability-Adjusted Life Years),Niger,Both,All Ages,Diabetes mellitus,Rate,2019,339.758993234089,422.262930230456,269.6723370133367
DALYs (Disability-Adjusted Life Years),Nigeria,Both,All Ages,Diabetes mellitus,Number,2019,842548.6027637996,1024289.6650659743,675269.5947283882
DALYs (Disability-Adjusted Life Years),Nigeria,Both,All Ages,Diabetes mellitus,Percent,2019,0.0072742887911096885,0.008796544269241048,0.005962691436745059
DALYs (Disability-Adjusted Life Years),Nigeria,Both,All Ages,Diabetes mellitus,Rate,2019,392.20452240577634,476.8045873847297,314.33651189596316
DALYs (Disability-Adjusted Life Years),Cabo Verde,Both,All Ages,Diabetes mellitus,Number,2019,4737.458873433631,5712.956771187022,3893.6027061541113
DALYs (Disability-Adjusted Life Years),Cabo Verde,Both,All Ages,Diabetes mellitus,Percent,2019,0.03193765156654222,0.036158156298497106,0.02786591143467245
DALYs (Disability-Adjusted Life Years),Cabo Verde,Both,All Ages,Diabetes mellitus,Rate,2019,840.6261835445331,1013.7208946021096,690.8903001707184
